"LGM File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01.lgm"
"ORA File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01_Base.ora"
"ANA File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01.ana"
"Sim. Duration:","00:30:00.00"
"Sim. Elapsed:","00:29:59.39"


"subTitle:","Journey Time inside azFixedDelay"

"","anFixedDelay: Journey Time"
"Time (hh:mm:ss)","Duration (seconds)"
00:07:33.0,0
00:07:33.6,0
00:07:34.2,0
00:07:34.8,0
00:07:35.4,0
00:07:36.0,0
00:07:36.6,0
00:07:37.2,0
00:07:37.8,0
00:07:38.4,0
00:07:39.0,0
00:07:39.6,5.86514
00:07:40.2,0
00:07:40.8,0
00:07:41.4,0
00:07:42.0,0
00:07:42.6,0
00:07:43.2,0
00:07:43.8,0
00:07:44.4,0
00:07:45.0,0
00:07:45.6,0
00:07:46.2,0
00:07:46.8,0
00:07:47.4,0
00:07:48.0,0
00:07:48.6,0
00:07:49.2,0
00:07:49.8,0
00:07:50.4,5.96631
00:07:51.0,0
00:07:51.6,0
00:07:52.2,0
00:07:52.8,0
00:07:53.4,0
00:07:54.0,0
00:07:54.6,0
00:07:55.2,0
00:07:55.8,0
00:07:56.4,0
00:07:57.0,0
00:07:57.6,0
00:07:58.2,0
00:07:58.8,0
00:07:59.4,0
00:08:00.0,0
00:08:00.6,0
00:08:01.2,0
00:08:01.8,5.75642
00:08:02.4,0
00:08:03.0,0
00:08:03.6,0
